name,manufacturer
플나졸캡슐(플루코나졸),(주)서흥
유시스틴연질캡슐(L-시스틴)(수출용),(주)유유제약
미니린멜트설하정240마이크로그램(데스모프레신아세트산염),한국페링제약(주)
하모닐란액,비브라운코리아(주)
시너지아정(시트룰린말산염),(주)킴스제약
트리메정(탈니플루메이트),(주)킵스바이오파마
신텍스쌍화탕액,한국신텍스제약(주)
파독심정(세프포독심프록세틸),(주)팜젠사이언스
징코휴정80밀리그램(은행엽건조엑스),(주)휴비스트제약
톡아세리보산,(주)코아팜바이오
코코타손로션(모메타손푸로에이트),한국휴텍스제약(주)
프라믹신플러스연고(수출명 : 바시트라신 플러스 퍼스트 에이드 안티바이오틱 연고)(수출용),태극제약(주)
에어신신파스,신신제약(주)
펠라스시럽(펠라고니움시도이데스11%에탄올추출물(1→8~10)ㆍ글리세린혼합액(8:2)),(주)일화
씨디에스씨산,(주)팜젠사이언스
올티딘정(수출용),영풍제약(주)
에디올정(수출용),명문제약(주)
제미로우정50/20밀리그램,(주)엘지화학
프레드니론점안액(프레드니솔론아세테이트),대우제약(주)
마그로안연질캡슐,(주)서흥
시트디엠메트정50/500밀리그램,동화약품(주)
윈레브에어주60밀리그램(소타터셉트),한국엠에스디(주)
모멘타솔크림(모메타손푸로에이트),(주)엘앤씨바이오
히알론주(히알루론산나트륨)(프리필드),진양제약(주)
바이카니틴주(L-카르니틴)(수출용),(주)바이넥스
비스코트점안액,한국알콘(주)
뉴본디정,에스에스팜(주)
대웅피오글리타존정30밀리그램(피오글리타존염산염),대웅바이오(주)
슈가덱스주사(슈가마덱스나트륨),동국제약(주)
"젠시가에스정10/100밀리그램(다파글리플로진,시타글립틴)",알보젠코리아(주)
스타그민패취5(리바스티그민),현대약품(주)
타조페란주4.5그램,(주)종근당
나르코설하정300마이크로그램(펜타닐시트르산염),(주)비씨월드제약
코다나에스시럽,대원바이오텍주식회사
코미플루현탁용분말6mg/mL(오셀타미비르인산염),코오롱제약(주)
시타루틴듀오서방정50/1000밀리그램,신풍제약(주)
모사티딘정(모사프리드시트르산염수화물),한국유니온제약(주)
오복환(사위탕),경방신약(주)
파마가바펜틴캡슐100밀리그람,(주)한국파마
보령A형간염백신프리필드시린지주(A형간염백신),(주)보령바이오파마
라니글듀오정2.5/1000밀리그램,알리코제약(주)
더게인정,(주)바이넥스
마그엔지연질캡슐,일양바이오팜(주)
페리퓨어4.25%액,(주)보령바이오파마
"반델크림(히드로코르티손프로부테이트_x000D_
)",(주)유유제약
"제티이솝에스점안액(1회용)(도르졸라미드염산염,티몰롤말레산염)",하이플생명과학(주)
산텐플루메토론0.1점안액(플루오로메톨론),한국산텐제약(주)
명인펜톡시필린서방정(펜톡시필린)(수출용),명인제약(주)
휴온스펜터민염산염정(수출용),(주)휴온스
"토포주사(에토포시드)(수출명 : TOPOSIDE, Huons Etoposide Inj. 100mg, Etoposide Inj.)(수출용)",(주)휴온스
징코정120mg(은행엽엑스)(수출용),(주)바스칸바이오제약
티어발란스점안액(히프로멜로오스)(수출용),한림제약(주)
트리렙탈필름코팅정600밀리그램(옥스카르바제핀),한국노바티스(주)
아이케어톡점안액(폴리데옥시리보뉴클레오티드나트륨)(1회용),광동제약(주)
휴온스아목시크라정625밀리그램(아목시실린수화물·묽은클라불란산칼륨),(주)휴온스
큐라실크림(테르비나핀염산염),(주)유한양행
조인토파정5밀리그램(토파시티닙시트르산염),국제약품(주)
한신소경활혈탕과립,(주)한국신약
트루맥스액(시트룰린말산염),(주)아이월드제약
유실드더블액션현탁액,(주)유유제약
제일소청룡탕엑스과립,제일헬스사이언스(주)
에이빅스정75밀리그램(클로피도그렐황산염),(주)아리제약
아스날린패취1밀리그램(툴로부테롤),영진약품(주)
세파실캡슐(세파드록실일수화물)(수출명:1.CEXILCAP.2.RUSEFASTCap.3.ZICORAXILCap.4.CFD500Cap.),한국코러스(주)
"히알우로닉점안액0.1%(히알루론산나트륨)(1회용),히알우로닉점안액0.1%(히알루론산나트륨)",한국휴텍스제약(주)
프레펜틴정75밀리그램(프레가발린),한국유나이티드제약(주)
움카바정(펠라고니움시도이데스11%에탄올건조엑스(5.5∼6.6→1)),(주)킵스바이오파마
바프로진캡슐(플루나리진염산염)(수출용),(주)바스칸바이오제약
한국의료용산소,한국수소(주)
노스카나연고(수출용),동아제약(주)
피라맥스과립,신풍제약(주)
유니페질정23밀리그램(도네페질염산염수화물),구주제약(주)
태극바시트라신아연연고(수출명 : 바시트라신 퍼스트에이드 안티바이오틱연고)(수출용),태극제약(주)
투가드연질캡슐(옥수수불검화정량추출물)(수출용),(주)유유제약
나파스타주10밀리그램(나파모스타트메실산염),(주)보령
"제일2%리도카인염산염에피네프린주사(1:80,000)(수출용)",(주)제일제약
에치팡연질캡슐(로라타딘),경방신약(주)
브롬씬정,아이큐어(주)
울티펜주1밀리그램(레미펜타닐염산염),일성아이에스(주)
경보세파클러캡슐,(주)경보제약
뉴로카바피지캡슐50밀리그램(프레가발린),삼진제약(주)
제이더블유신약페닐에프린액(페닐레프린염산염),제이더블유신약(주)
도네맥스정5밀리그램(도네페질염산염수화물),코스맥스파마(주)
코러스피라진아미드정500mg(수출용),한국코러스(주)
프로메타크림(수출용),대한뉴팜(주)
"자디리나정25/5밀리그램(엠파글리플로진2L-프롤린,리나글립틴)",주식회사제뉴원사이언스
"엔시트라세미서방정(트라마돌염산염, 아세트아미노펜)",한림제약(주)
"메디톡신주 50단위(클로스트리디움보툴리눔독소A형)[수출명:뉴로녹스주 50단위(클로스트리디움보툴리눔독소A형), 시악스주 50단위(클로스트리디움보툴리눔독소A형), 에복시아주 50단위(클로스트리디움보툴리눔독소A형), 아이록신주 50단위(클로스트리디움보툴리눔독소A형), 보타넥스주 50단위(클로스트리디움보툴리눔독소A형), 큐녹스주 50단위(클로스트리디움보툴리눔독소A형), 보툴리프트주 50단위(클로스트리디움보툴리눔독소A형)]",(주)메디톡스
글루코파지정250밀리그램(메트포르민염산염),(주)유유제약
"아스라베캡슐100/5밀리그램(아스피린,라베프라졸)",(주)휴온스
아시칼연질캡슐(알파칼시돌),메딕스제약(주)
브리비액트정25밀리그램(브리바라세탐),한국유씨비제약(주)
파워포션스피드액,경남제약(주)
하이간액(L-아스파르트산-L-오르니틴),아이큐어(주)
아시원과립(방풍통성산엑스과립),(유)한풍제약
플레인연조엑스(당귀수산),경방신약(주)
칼브록정5밀리그램(암로디핀베실산염),유니메드제약(주)
히알산점안액0.3%(히알루론산나트륨)(1회용),대우제약(주)
탐피론캡슐0.2밀리그램(탐스로신염산염),(주)넥스팜코리아
"휴로플루오점안액(플루오로메톨론)(1회용), 휴로플루오점안액(플루오로메톨론)",(주)마더스제약
두린스캡슐(치모모둘린)(수출용)(수출명: Thyos cap.),정우신약(주)
신텍스반하백출천마탕엑스과립,한국신텍스제약(주)
바티도르점안액,(주)바슈헬스코리아
에스씨크림(리도카인),케이엠에스제약(주)
아피맥스주(건조밀봉독),구주제약(주)
케이포비돈아오다인액10%(포비돈요오드),(주)한창메딕
"맙테라주(리툭시맙)(단클론항체,유전자재조합)",(주)한국로슈
몬테루크츄정5mg(몬테루카스트나트륨)(수출용),한국코러스(주)
오큐프록스점안액(오플록사신),삼일제약(주)
포헤파민정,성이바이오제약주식회사
캠록스캡슐15mg(멜록시캄)(수출용),알리코제약(주)
모사가틴서방정15밀리그램(모사프리드시트르산염수화물),대한뉴팜(주)
댄스탑외용액(케토코나졸),주식회사제뉴원사이언스
셀레니드주사(아셀렌산나트륨오수화물),(주)펜믹스
청경환(통경환),일심제약
프리미움리도센크림(리도카인),(주)티디에스팜
아이톡듀오점안액,광동제약(주)
나파스타주50밀리그램(나파모스타트메실산염),(주)보령
아이누리점안액0.3%(히알루론산나트륨)(1회용),(주)킵스바이오파마
신텍스계지가용골모려탕엑스과립,한국신텍스제약(주)
알파부틸스코폴라민브롬화물정(수출용),알파제약(주)
뉴모신정750mg(레보플록사신)(수출용),(주)동구바이오제약
대웅카디정,(주)대웅제약
네오빅스정(클로피도그렐황산수소염),엔비케이제약(주)
아트페질정10밀리그램(도네페질염산염수화물),(주)서울제약
보령세프트리악손주0.5그램(세프트리악손나트륨수화물),(주)보령
생유플러스정,(주)종근당
경진원방우황청심원액(수출용),경진제약(주)
명목환(고본환정환),신화제약(주)
바이타맥스큐정,미래바이오제약(주)
보나링스피드액,일양약품(주)
키노베스정500밀리그램(시프로플록사신염산염)(수출용),삼진제약(주)
"힐로스점안액(히알루론산나트륨),힐로스점안액0.1%(히알루론산나트륨)(1회용)",(주)휴비스트제약
세프탁손주500밀리그램(세프트리악손나트륨수화물)(수출용),(주)한국파마
알파우르소데옥시콜산연질캡슐100밀리그램(수출용),알파제약(주)
페어아크네크림,(주)제뉴파마
리바록토정15밀리그램(리바록사반),에스에스팜(주)
코프락액(삼소음액),한국신텍스제약(주)
크레비스정500/10밀리그램,국제약품(주)
맨뉴알파액,주식회사제뉴원사이언스
"테르가제주(베라히알루로니다제알파(히알루로니다제,유전자재조합))",(주)알테오젠
오베나신정400밀리그램(오플록사신)(수출용),(주)휴온스
마그레나연질캡슐,(주)서흥
트윈엑스정40/5밀리그램,영풍제약(주)
크라시에강조탕엑스산,경방신약(주)
무스터정40mg(파모티딘)(수출용),한국유니온제약(주)
아미썰정100밀리그램(아미설프리드),명인제약(주)
에스티아민주(푸르설티아민염산염),신풍제약(주)
도네리온패취175밀리그램(도네페질),(주)셀트리온
티보리시정2.5밀리그램(티볼론),광동제약(주)
오마스트정(리마프로스트알파덱스),이연제약(주)
수성히드로탈시트산,에스에스팜(주)
슈가원프리필드주(슈가마덱스나트륨),하나제약(주)
크라시에팔미지황환엑스세립,경방신약(주)
아멜리부프리필드시린지(0.5mg/0.05mL)(라니비주맙),삼성바이오에피스(주)
칼시틴연질캡슐(칼시트리올)(수출용),한국유니온제약(주)
세다큐업콜드연질캡슐,경남제약(주)
나조메가나잘스프레이(모메타손푸로에이트),(주)대웅제약
마빌큐주(이반드론산나트륨일수화물),(주)유유제약
마벤클라드정(클라드리빈),머크(주)
제테마더톡신주100U(클로스트리디움보툴리눔독소A형)(수출용),(주)제테마
"코페론주120 마이크로그램(수출용)

(페그인터페론 알파-2b)",한국코러스(주)
레보록신주(레보플록사신수화물)(수출명: Uniloxin inj.5mg/mL),한국유나이티드제약(주)
메트론주250mg(메틸프레드니솔론숙시네이트나트륨)(수출용),한국코러스(주)
리바벨정15밀리그램(리바록사반),(주)서울제약
클리스코주(클린다마이신포스페이트)(수출용),(주)오스코리아제약
제이비케이이중탕엑스과립,주식회사 제이비케이랩
제이펜정,(주)옵투스제약
에멘드IV주 150밀리그램 (포스아프레피탄트 디메글루민염),한국엠에스디(주)
개비콘큐츄어블정(수출용),(주)유유제약
이디앙듀오정5/500밀리그램,일양약품(주)
알벤프리졸정(알벤다졸),(유)한풍제약
알레노즈캡슐,신신제약(주)
암로반플러스정5/160/10밀리그램,삼천당제약(주)
경방궁하탕정(단미엑스혼합제),경방신약(주)
"트루엠파엘정10/5밀리그램(엠파글리플로진,리나글립틴)",(주)보령
경방맥문동탕연조엑스,경방신약(주)
일양플루백신주(인플루엔자분할백신),일양약품(주)
아트리주(히알루론산나트륨),(주)유영제약
콕스낙캡슐200mg(세레콕시브),한화제약(주)
카르베롤서방캡슐32밀리그램(카르베딜롤),한미약품(주)
트리멘정100밀리그램(트리메부틴말레산염),(주)이든파마
에프노즈시럽,(주)텔콘알에프제약
디삼비타주(콜레칼시페롤),한화제약(주)
롱맥스정5밀리그램(타다라필),케이엠에스제약(주)
예스카타주(악시캅타젠실로류셀),길리어드사이언스코리아(유)
비씨날록손염산염주사2밀리그램,(주)비씨월드제약
비큐락스정,오스틴제약(주)
원더솔10%주,대한약품공업(주)
도네시브패취87.5밀리그램(도네페질),아이큐어(주)
소부날에이정,진양제약(주)
후리코정(수출용),신일제약(주)
이텍스넥서스정40mg(에스오메프라졸마그네슘삼수화물)(수출용),(주)테라젠이텍스
기감탕에프액,한국신텍스제약(주)
"한국유나이티드미토마이신씨주10밀리그람(수출명: MITONCO for Inj.10mg, Mitocin for Inj.10mg)",한국유나이티드제약(주)
타조박신주2.25그램(피페라실린나트륨·타조박탐나트륨),건일제약(주)
싸이케어주(싸이모신알파1),(주)비씨월드제약
록센씬젤카타플라스마(록소프로펜나트륨수화물),아이큐어(주)
말라킬정100밀리그램(히드록시클로로퀸황산염)(수출용),안국약품(주)
"유니알디스포점안액0.18%(히알루론산나트륨)(1회용), 유니알디스포점안액0.18%(히알루론산나트륨)",유니메드제약(주)
비코그린이지시럽(락툴로오스농축액),코오롱제약(주)
프레비미스주(레테르모비르),한국엠에스디(주)
징코샷포커스온캡슐,(주)대웅제약
시스폴점안액(1회용),유니메드제약(주)
자이그라정50밀리그램(실데나필시트르산염)(수출용),(주)동구바이오제약
방콜노즈시럽,경방신약(주)
신텍스소청룡탕엑스과립,한국신텍스제약(주)
"코러스세파클러캡슐500밀리그램(세파클러수화물)(수출용)(수출명:①APT-Cefalor Cap. 500mg, ②Synfaclor Cap. 500mg)",한국코러스(주)
팔제론주(팔로노세트론염산염),(주)삼양홀딩스
노보헬리젠데포메인터넌스트리트먼트A,알레파인터내셔날
크라시에가미귀비탕엑스세립,경방신약(주)
단일가스켐의료용아산화질소,단일가스켐(주)
조터나흡입용캡슐110/50마이크로그램,한국노바티스(주)
제일동전파프플라스타,제일헬스사이언스(주)
러지엔톡액(세티리진염산염),대원제약(주)
란소롤정(란소프라졸)(수출용),미래바이오제약(주)
캐롤키즈에이시럽(아세트아미노펜),일동제약(주)
테라플루콜드앤코프나이트타임건조시럽,헤일리온코리아주식회사
디나펜플라스타(디클로페낙나트륨),현대약품(주)
수피아정40/5밀리그램,대화제약(주)
펜타사서방과립2그램(메살라진),한국페링제약(주)
카페린에스정,(주)에이프로젠바이오로직스
패밀리케어클로트리마졸안티-펑글크림(클로트리마졸)(수출용)(수출명:Family Care Clotrimazole Anti-Fungal Cream 1%USP),(주)퍼슨
센시락정(센텔라정량추출물),(주)마더스제약
경방시경반하탕산(단미엑스혼합제),경방신약(주)
클라모듀오시럽(아목시실린-클라불란산칼륨(7:1)),(주)킴스제약
시렌탈서방캡슐100밀리그램(실로스타졸),동화약품(주)
놀바덱스디정(타목시펜시트르산염),한국아스트라제네카(주)
일양갈근탕액,일양약품(주)
콜드아웃정(수출용),(주)동구바이오제약
피엠외용액,경남제약(주)
오코제돈주1그램(세파제돈나트륨)(수출용),(주)오스코리아제약
듀오웰에이플러스정80/10/10/5밀리그램,(주)유한양행
오메가벤주(정제어유(고단위 오메가-3지방산 함유)),프레지니우스카비코리아(주)
사프닐SR정300밀리그램(사르포그렐레이트염산염),(주)휴온스생명과학
경동디클로페낙주(디클로페낙나트륨)(수출용),경동제약(주)
쎄레브이캡슐200밀리그램(세레콕시브),한림제약(주)
화일세페핌염산염주(수출용),화일약품(주)
일양청심액(천왕보심단),일양약품(주)
솔페락정5mg(솔리페나신숙신산염),알리코제약(주)
그리마린정(글리메피리드),(주)하원제약
레티코연질캡슐,(주)서흥
"트룩시마주(리툭시맙)(단클론항체,유전자재조합)",(주)셀트리온
뉴롤라이트,(주)부경에스엠
판테올크림(D-판테놀),(주)바스칸바이오제약
싸이플록신정250밀리그램(시프로플록사신염산염수화물),(주)셀릭스
미르토정80밀리그램(텔미사르탄),위더스제약(주)
본비바플러스정,알보젠코리아(주)
액토핀정(피오글리타존염산염),영풍제약(주)
에스페낙주(디클로페낙나트륨),삼성제약(주)
경방생맥산산(단미엑스혼합제),경방신약(주)
자니틴캅셀 300mg(니자티딘)(수출용),경동제약(주)
테즈파이어프리필드시린지주(테제펠루맙),한국아스트라제네카(주)
보니센원스주(디비닐설폰으로 가교결합된 히알루론산나트륨겔과 히알루론산나트륨액의 4:1 w/w 혼합겔),대원제약(주)
에리사프리필드주4000IU(에포에틴알파)(수출용),(주)팬젠
건아이점안액(폴리소르베이트80)(1회용),유니메드제약(주)
조이론포르테주(프리필드)(히알루론산나트륨),(주)비씨월드제약
메트론주125mg(메틸프레드니솔론숙시네이트나트륨)(수출용),한국코러스(주)
"빌다듀오엠정50/850밀리그램(빌다글립틴,메트포르민염산염)",(주)마더스제약
유키나제주50만단위(정제유로키나제액)(수출용),(주)에이프로젠바이오로직스
삼소천액(삼소음액),경방신약(주)
프레아크림(프레드니카르베이트),성원애드콕제약(주)
판텍타임코프시럽,동아제약(주)
코러스황산네틸마이신주(수출용),한국코러스(주)
게리브론300장용성연질캡슐(미르톨),(주)셀릭스
히알식스주(디비닐설폰으로 가교결합된 히알루론산나트륨겔과 히알루론산나트륨액의 4:1 w/w 혼합겔),광동제약(주)
뉴비카플러스정10/40/12.5밀리그램,대한뉴팜(주)
"피오다정10/15밀리그램(다파글리플로진,피오글리타존)",(주)유영제약
하일렌맥스점안액0.3%(히알루론산나트륨)(1회용),(주)바이넥스
원콜드노즈시럽,(주)씨엠지제약
에이시타메트정50/500밀리그램,안국약품(주)
레아스정,한림제약(주)
그린헥시디놀액2%,(주)그린제약
"트루리나엠정2.5/500mg(리나글립틴,메트포르민염산염)",(주)보령
신신리바스티그민패취10,신신제약(주)
트라젠트듀오정2.5/500밀리그램,(주)화이트생명과학
리버스온주(슈가마덱스나트륨),한화제약(주)
하원세포탁심나트륨주2g,(주)하원제약
폴락스산4그램(폴리에틸렌글리콜4000),안국약품(주)
삼성라베프라졸정10mg(라베프라졸나트륨),삼성제약(주)
아이레보점안액0.5%(레보플록사신수화물),(주)제뉴파마
테람핀에스정40/2.5밀리그램,(주)비씨월드제약
콤비플렉스주,제이더블유중외제약(주)
말라킬정400밀리그램(히드록시클로로퀸황산염)(수출용),안국약품(주)
파비스비디디정(비페닐디메칠디카르복실레이트)(수출용),(주)한국파비스제약
바살핀정5/160밀리그램,오스틴제약(주)
뉴로탄정100mg(로사르탄칼륨),한국유니온제약(주)
대한적십자사울산혈액원농축혈소판(농축혈소판),대한적십자사울산혈액원
알시트정(수출용),(주)에이프로젠바이오로직스
신신삼소음액,신신제약(주)
국제피오글리타존정(피오글리타존염산염),국제약품(주)
브리바탑정10밀리그램(브리바라세탐),(주)대웅제약
브롱티펜시럽(케토티펜푸마르산염),(주)에이프로젠바이오로직스
트리메틴정(트리메부틴말레산염)(수출용),한국코러스(주)
텔미스플러스정80/12.5밀리그램,삼일제약(주)
"다파듀시타정10/100밀리그램(다파글리플로진프로판디올수화물,시타글립틴인산염수화물)",코스맥스파마(주)
아르볼캡슐,알보젠코리아(주)
한신배농산급탕엑스과립,(주)한국신약
휴물린엔주100단위(휴먼인슐린(유전자재조합)이소판),한국릴리(유)
한신청폐탕엑스과립,(주)한국신약
메가플루주(페라미비르수화물),주식회사 노바엠헬스케어
쎄레브이정200밀리그램(세레콕시브),한림제약(주)
엘다민연질캡슐(수출용),대한뉴팜(주)
아미젯정10/20밀리그램,대원바이오텍주식회사
유트리겔(티로트리신),(주)유유제약
피엘타손크림(모메타손푸로에이트),이연제약(주)
오스마돌주(트라마돌염산염),(주)오스코리아제약
원광원쌍탕액(갈근탕액),원광제약(주)
디카맥스에이치씨산,(주)다림바이오텍
세레벡스캡슐(세레콕시브),한국프라임제약(주)
오젬픽프리필드펜(세마글루티드),노보노디스크제약(주)
바이헬스멜라토닌구강붕해필름3.3밀리그램(수출용),(주)씨엘팜
호이환(사위탕),신화제약(주)
로에제정10/20밀리그램,대웅바이오(주)
"레보틴점안액1.5%(레보플록사신수화물),레보틴점안액1.5%(레보플록사신수화물)(1회용)",대우제약(주)
마그스타에프정,미래바이오제약(주)
아모렉스듀오시럽(아목시실린·클라불란산칼륨(7:1)),(주)씨티씨바이오
유유타콜주(시티콜린)(수출용)(수출명:이소인주(시티콜린)),(주)유유제약
엠파메타정12.5/500밀리그램,삼성제약(주)
"네스벨프리필드시린지주20(다베포에틴알파,유전자재조합)",(주)종근당
오스코반플러스정80/12.5밀리그램,(주)오스코리아제약
메디코렛정20밀리그램(니페디핀)(수출용),대화제약(주)
리피산트정10밀리그램(아토르바스타틴칼슘삼수화물),(주)보령
더즌비타주(히드록소코발라민),경남제약(주)
경방대황목단피탕엑스과립,경방신약(주)
코러스캅토프릴정(수출용),한국코러스(주)
콤비글라이즈서방정5/1000밀리그램,한국아스트라제네카(주)
세포챰주0.25그램(세포티암염산염)(수출명: 케미스포린정주용0.25그램),(주)보령
대한에이젯티캡슐100mg(지도부딘)(수출용),대한뉴팜(주)
한풍사역산엑스과립,(유)한풍제약
소코렉신캡슐(은교산),알리코제약(주)
알부업현탁액,(주)한국팜비오
리납틴정5밀리그램(리나글립틴),구주제약(주)
헤모비덱스0.15%1호액,제이더블유중외제약(주)
도미덴주5밀리그램(레미펜타닐염산염),명문제약(주)
독시클렌캡슐(독시사이클린하이클레이트)(수출용),한국유니온제약(주)
이노콜정,한국신텍스제약(주)
아이수점안액,한림제약(주)
대웅푸루나졸정150밀리그램(플루코나졸),(주)대웅제약
코박스플루PF주(프리필드시린지)(인플루엔자분할백신),(주)한국백신
보령에토리콕시브정30밀리그램(에토리콕시브),(주)보령
톨마주(트라마돌염산염)(수출용),안국약품(주)
페메드에스주(페메트렉시드이나트륨염2.5수화물),(주)삼양홀딩스
레보하이점안액(레보플록사신수화물),(주)킵스바이오파마
에스로핀정2.5mg(에스암로디핀베실산염2.5수화물),(주)이든파마
알리코포맨연질캡슐(쿠쿠르비트종자유엑스(15~25→1)),알리코제약(주)
아주아미카신황산염주사500밀리그람,아주약품(주)
테크네피친산키트주사(피친산나트륨),새한산업
히트코나졸정(이트라코나졸고체분산체),(주)제뉴파마
티사브리주(나탈리주맙),한국에자이(주)
크레진정20밀리그램(로수바스타틴칼슘),아이큐어(주)
톡톡아이점안액(트레할로스수화물)(1회용),(주)씨엠지제약
칼트롤연질캡슐(칼시트리올)(수출용)(수출명:칼트롤에프연질캅셀),알파제약(주)
한신반하후박탕산(단미엑스혼합제),(주)한국신약
유로시트라씨산,(주)한국팜비오
경방쌍화탕액,경방신약(주)
맨담디클로엔플라스타(디클로페낙나트륨),진양제약(주)
"네스벨프리필드시린지주120(다베포에틴알파,유전자재조합)",(주)종근당
도미나크림2%(히드로퀴논)(수출용),태극제약(주)
론서프정20,제일약품(주)
미래다리온정(글루타치온(환원형))(수출용),미래바이오제약(주)
아이업점안액(히알루론산나트륨)(수출용)(수출명: EYEUP),(주)넥스팜코리아
유니페라탐주4.5그램(피페라실린나트륨·타조박탐나트륨),한국유니온제약(주)
엠피앙듀오정12.5/850밀리그램,명문제약(주)
클라릭건조시럽125mg/5mL(클래리트로마이신제피과립),(주)보령
한신평장환,(주)한국신약
루마트정(수출용),초당약품공업(주)
액피오정30밀리그램(피오글리타존염산염),(주)유한양행
메카펨주1그램(메로페넴수화물),(주)종근당
페인핫카타플라스마(수출명:Pain Relief Hot Patch)(수출용),(주)티디에스팜
제일멸균주사용수 6mL(수출용),(주)제일제약
한화도네페질정5mg(도네페질염산염일수화물),한화제약(주)
액티리버모닝연질캡슐(밀크시슬열매건조엑스),(주)종근당
아세로다캡슐(디아세레인)(수출용),(주)테라젠이텍스
성광멸균바세린거즈(백색바셀린),(주)퍼슨
미소진액(인삼가미사물탕),익수제약(주)
한신반하사심탕연조엑스(단미엑스혼합제),(주)한국신약
뉴아딘정(암로디핀베실산염),(주)킵스바이오파마
정우향사평위산연조엑스(단미엑스혼합제),정우신약(주)
메디키넷리타드캡슐40mg(메틸페니데이트염산염),명인제약(주)
레스카인크림,삼성제약(주)
칼킬레이트주(에데트산칼슘디나트륨),대한약품공업(주)
리메린캡슐(디페메린염산염)(수출용),경동제약(주)
씨스타점안액(카르복시메틸셀룰로오스나트륨)(1회용),대우제약(주)
크린세이프피에이액(과아세트산액),(주)퍼슨
펠라곤시럽(펠라고니움시도이데스11%에탄올추출물(1→8∼10)·글리세린혼합액(8:2)),동국제약(주)
엔텐스이에프주,프레지니우스카비코리아(주)
휴로코푸시럽(아이비엽30%에탄올건조엑스(5~7.5→1)),한국휴텍스제약(주)
"타조피신주2.25그램(피페라실린나트륨, 타조박탐나트륨)",(주)경보제약
시타티딘듀오정50/850밀리그램,(주)티디에스팜
뷰티스15미백겔(과산화수소수35%),오스템파마주식회사
마더스클린다마이신캡슐300mg(클린다마이신염산염)(수출용),(주)마더스제약
제뉴파마한방만통고카타플라스마,(주)제뉴파마
렘피드캡슐(에르도스테인),(주)마더스제약
캐롤쿨링더블파워카타플라스마(케토프로펜),일동제약(주)
서울아산병원2-데옥시-2-플로오로-D-글루코스(18F)주사액,재단법인아산사회복지재단서울아산병원
랜클립정100밀리그램(팔보시클립),(주)대웅제약
계령대과립(계지복령환료가대황엑스과립),(유)한풍제약
세코라시럽,하나제약(주)
비씨티옥트산에이치알정600밀리그램(수출용),(주)비씨월드제약
익수공진단,익수제약(주)
카르메졸정5밀리그람(카르비마졸)(수출용)(수출명:카르빔정),유니메드제약(주)
아루포스플러스현탁액(수출용),일양약품(주)
벤티맥스정,주식회사더유제약
영일알마게이트현탁액(수출용),영일제약(주)
소렌정(나프록센나트륨)(수출용),대원제약(주)
"코푸레스정(수출용)(수출명:안티그립정,FLUFED, 시노피드정)",대화제약(주)
셀브로주(돼지뇌펩티드),대한뉴팜(주)
베타엠크림,고려제약(주)
이지엔6이브정,(주)대웅제약
프렉스정(바클로펜),한국유나이티드제약(주)
주사용다우노마이신20밀리그램(다우노루비신염산염)(수출용),동아에스티(주)
자디앙듀오정5/500밀리그램,한국베링거인겔하임(주)
케어트로핀카트리지주(소마트로핀),(주)대웅제약
이지토닝크림(히드로퀴논),(주)대웅제약
네오미노화겐씨주20밀리리터,한올바이오파마(주)
에팔레트정50밀리그램(에팔레스타트)(수출용),명문제약(주)
한타돌에스연질캡슐(옥수수불검화정량추출물)(수출용),(주)씨엠지제약
콘드라맥스800정,주식회사 노바엠헬스케어
아세진정(아세클로페낙),대원바이오텍주식회사
한풍반하백출천마탕연조엑스(단미엑스혼합제),(유)한풍제약
퍼고베리스주,머크(주)
비젠프리주사(애플리버셉트),삼천당제약(주)
클리마이신캡슐150mg(클린다마이신염산염)(수출용),한국유니온제약(주)
메디오스정600밀리그램(디오스민),메딕스제약(주)
크레빅스정(클로피도그렐황산염),익수제약(주)
펜믹스레비티라세탐주,(주)펜믹스
마이렙틱엔장용정360밀리그램(미코페놀레이트나트륨),(주)종근당
리쥬셀10.56%크림(리도카인)(수출용),(주)팜젠사이언스
"치엠디캡슐(치모모둘린)(수출명: Samiktiemdi Capsule, HUERSICAM Cap.)(수출용)",삼익제약(주)
신텍스시호청간탕엑스과립,한국신텍스제약(주)
코자플러스에프정,한국오가논(주)
아스톨패취1밀리그램(툴로부테롤),(주)보령바이오파마
브로카민정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),아주약품(주)
징크에스주(황산아연수화물),대한뉴팜(주)
히아루론맥스점안액0.18%(히알루론산나트륨)(1회용),한림제약(주)
오코솔주(암브록솔염산염),(주)오스코리아제약
디노타시럽,조아제약(주)
씨디에스에이산0.1%,(주)팜젠사이언스
젠타라민주,삼성제약(주)
맥스펜정(덱시부프로펜),오스틴제약(주)
아이마린점안액(1회용),(주)옵투스제약
대한뉴팜세페핌주1그램(세페핌염산염)(수출용),대한뉴팜(주)
뉴마코연질캡슐(오메가-3-산에틸에스테르90),(주)유유제약
레포리아정500mg(레보플록사신수화물)(수출용),(주)테라젠이텍스
텔미디핀플러스정80/10/25밀리그램,하나제약(주)
파라지부존캅셀(피라지노부타존)(수출용),한국코러스(주)
"케트로주사(케토롤락트로메타민염)(수출명:HUDORAC Inj., NEWHUDORAC Inj.,CBI antigrain Injection, Huons Ketrolac tromethamine Inj.)",(주)휴온스
